100,90,50,100,100,83,100,90
100,100,67,100,100,100,50,70
100,100,50,100,0,100,100,95
33,100,50,100,0,100,100,95
100,100,0,100,100,100,100,40
100,100,67,100,100,100,100,65
100,100,33,100,100,100,100,30
100,100,67,100,100,100,100,70
100,100,67,100,100,67,100,65
100,100,50,100,100,100,100,95
100,33,17,100,100,100,33,50
100,100,50,100,100,100,100,100
100,100,17,100,100,100,100,45
100,100,43,100,100,67,100,70
